org:resource,lifecycle:transition,concept:name,time:timestamp,case:REG_DATE,case:concept:name,case:AMOUNT_REQ
11000.0,COMPLETE,W_Nabellen offertes,2012-02-02 12:20:44.578000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
11201.0,COMPLETE,W_Nabellen offertes,2012-02-02 12:36:37.239000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
11201.0,COMPLETE,W_Nabellen offertes,2012-02-02 12:38:05.559000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
10789.0,COMPLETE,O_SENT_BACK,2012-02-10 11:19:09.198000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
10789.0,COMPLETE,W_Nabellen offertes,2012-02-10 11:19:10.680000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
10609.0,COMPLETE,W_Valideren aanvraag,2012-02-13 13:07:29.866000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
11049.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-13 17:39:52.497000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
10609.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-14 07:57:31.716000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
10609.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-14 07:57:45.206000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
11003.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-14 10:33:20.302000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
10609.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-14 11:50:41.878000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
11000.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-14 14:34:48.784000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
10609.0,COMPLETE,A_REGISTERED,2012-02-14 14:47:18.498000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
10609.0,COMPLETE,A_ACTIVATED,2012-02-14 14:47:18.498000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
10609.0,COMPLETE,O_ACCEPTED,2012-02-14 14:47:18.498000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
10609.0,COMPLETE,A_APPROVED,2012-02-14 14:47:18.498000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
10609.0,COMPLETE,W_Valideren aanvraag,2012-02-14 14:47:26.712000+00:00,2012-01-03 00:40:36.412000+00:00,197408,2500
112.0,COMPLETE,A_SUBMITTED,2012-01-03 00:49:35.047000+00:00,2012-01-03 00:49:35.047000+00:00,197411,7000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-03 00:49:35.243000+00:00,2012-01-03 00:49:35.047000+00:00,197411,7000
112.0,COMPLETE,A_DECLINED,2012-01-03 00:50:10.626000+00:00,2012-01-03 00:49:35.047000+00:00,197411,7000
112.0,COMPLETE,A_SUBMITTED,2012-01-03 01:24:23.322000+00:00,2012-01-03 01:24:23.322000+00:00,197414,25000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-03 01:24:24.519000+00:00,2012-01-03 01:24:23.322000+00:00,197414,25000
10910.0,COMPLETE,A_DECLINED,2012-01-03 09:31:23.985000+00:00,2012-01-03 01:24:23.322000+00:00,197414,25000
10910.0,COMPLETE,W_Afhandelen leads,2012-01-03 09:31:27.406000+00:00,2012-01-03 01:24:23.322000+00:00,197414,25000
112.0,COMPLETE,A_SUBMITTED,2012-01-03 08:43:17.393000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-03 08:43:20.722000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
112.0,COMPLETE,A_PREACCEPTED,2012-01-03 08:44:00.793000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
11189.0,COMPLETE,W_Completeren aanvraag,2012-01-03 09:48:55.862000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10910.0,COMPLETE,A_ACCEPTED,2012-01-03 11:24:34.892000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10910.0,COMPLETE,O_SELECTED,2012-01-03 11:25:51.147000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10910.0,COMPLETE,A_FINALIZED,2012-01-03 11:25:51.147000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10910.0,COMPLETE,O_CREATED,2012-01-03 11:25:52.745000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10910.0,COMPLETE,O_SENT,2012-01-03 11:25:52.773000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10910.0,COMPLETE,W_Completeren aanvraag,2012-01-03 11:25:54.688000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10861.0,COMPLETE,O_CANCELLED,2012-01-14 10:20:11.765000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10861.0,COMPLETE,O_SELECTED,2012-01-14 10:20:11.765000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10861.0,COMPLETE,O_CREATED,2012-01-14 10:20:13.430000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10861.0,COMPLETE,O_SENT,2012-01-14 10:20:13.468000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10861.0,COMPLETE,W_Nabellen offertes,2012-01-14 10:20:15.646000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
11019.0,COMPLETE,W_Nabellen offertes,2012-01-21 14:11:37.250000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
11259.0,COMPLETE,O_SENT_BACK,2012-01-24 10:28:53.119000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
11259.0,COMPLETE,W_Nabellen offertes,2012-01-24 10:28:55.392000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10972.0,COMPLETE,O_ACCEPTED,2012-01-27 11:50:50.301000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10972.0,COMPLETE,A_APPROVED,2012-01-27 11:50:50.303000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10972.0,COMPLETE,A_REGISTERED,2012-01-27 11:50:50.304000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10972.0,COMPLETE,A_ACTIVATED,2012-01-27 11:50:50.304000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
10972.0,COMPLETE,W_Valideren aanvraag,2012-01-27 11:50:59.816000+00:00,2012-01-03 08:43:17.392000+00:00,197419,25000
112.0,COMPLETE,A_SUBMITTED,2012-01-03 09:48:36.488000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-03 09:48:37.713000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
112.0,COMPLETE,A_PREACCEPTED,2012-01-03 09:49:18.950000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
10929.0,COMPLETE,W_Completeren aanvraag,2012-01-03 14:48:49.743000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
11179.0,COMPLETE,W_Completeren aanvraag,2012-01-04 10:53:18.208000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
11203.0,COMPLETE,W_Completeren aanvraag,2012-01-04 18:33:10.372000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
11203.0,COMPLETE,W_Completeren aanvraag,2012-01-04 18:36:52.258000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
11203.0,COMPLETE,A_ACCEPTED,2012-01-04 18:37:48.187000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
11203.0,COMPLETE,O_SELECTED,2012-01-04 18:39:32.103000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
11203.0,COMPLETE,A_FINALIZED,2012-01-04 18:39:32.103000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
11203.0,COMPLETE,O_CREATED,2012-01-04 18:39:33.030000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
11203.0,COMPLETE,O_SENT,2012-01-04 18:39:33.058000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
11203.0,COMPLETE,W_Completeren aanvraag,2012-01-04 18:39:34.281000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
10929.0,COMPLETE,W_Nabellen offertes,2012-01-16 17:00:28.473000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
11201.0,COMPLETE,W_Nabellen offertes,2012-01-17 15:38:42.382000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
11201.0,COMPLETE,W_Nabellen offertes,2012-01-17 15:40:10.646000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
10889.0,COMPLETE,W_Nabellen offertes,2012-01-17 20:15:20.671000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
10861.0,COMPLETE,W_Nabellen offertes,2012-01-18 19:55:43.555000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
,COMPLETE,W_Nabellen offertes,2012-01-19 13:26:33.314000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
11180.0,COMPLETE,W_Nabellen offertes,2012-01-23 11:06:39.254000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
11000.0,COMPLETE,W_Nabellen offertes,2012-01-24 11:23:28.050000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
10909.0,COMPLETE,W_Nabellen offertes,2012-01-26 16:19:44.519000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
11181.0,COMPLETE,W_Nabellen offertes,2012-01-28 13:00:07.436000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
10881.0,COMPLETE,W_Nabellen offertes,2012-01-30 20:15:30.805000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
10881.0,COMPLETE,W_Nabellen offertes,2012-02-04 09:15:41.257000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
112.0,COMPLETE,A_CANCELLED,2012-02-04 09:15:41.264000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
112.0,COMPLETE,O_CANCELLED,2012-02-04 09:15:41.264000+00:00,2012-01-03 09:48:36.487000+00:00,197422,3000
112.0,COMPLETE,A_SUBMITTED,2012-01-03 09:58:22.385000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-03 09:58:23.559000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
112.0,COMPLETE,A_PREACCEPTED,2012-01-03 09:59:01.396000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
10929.0,COMPLETE,A_ACCEPTED,2012-01-03 14:55:36.421000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
10929.0,COMPLETE,O_SELECTED,2012-01-03 14:58:13.032000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
10929.0,COMPLETE,A_FINALIZED,2012-01-03 14:58:13.032000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
10929.0,COMPLETE,O_CREATED,2012-01-03 14:58:14.187000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
10929.0,COMPLETE,O_SENT,2012-01-03 14:58:14.284000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
10929.0,COMPLETE,W_Completeren aanvraag,2012-01-03 14:58:16.059000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
11259.0,COMPLETE,O_SENT_BACK,2012-01-09 09:42:46.174000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
11259.0,COMPLETE,W_Nabellen offertes,2012-01-09 09:42:47.681000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
10809.0,COMPLETE,O_ACCEPTED,2012-01-12 14:19:37.599000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
10809.0,COMPLETE,A_APPROVED,2012-01-12 14:19:37.600000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
10809.0,COMPLETE,A_REGISTERED,2012-01-12 14:19:37.600000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
10809.0,COMPLETE,A_ACTIVATED,2012-01-12 14:19:37.600000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
10809.0,COMPLETE,W_Valideren aanvraag,2012-01-12 14:19:44.198000+00:00,2012-01-03 09:58:22.384000+00:00,197425,10000
112.0,COMPLETE,A_SUBMITTED,2012-01-03 10:04:24.588000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-03 10:04:25.212000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
112.0,COMPLETE,A_PREACCEPTED,2012-01-03 10:04:57.754000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
11189.0,COMPLETE,W_Completeren aanvraag,2012-01-03 11:36:36.107000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10863.0,COMPLETE,A_ACCEPTED,2012-01-03 19:49:09.596000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10863.0,COMPLETE,O_SELECTED,2012-01-03 19:51:20.944000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10863.0,COMPLETE,A_FINALIZED,2012-01-03 19:51:20.944000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10863.0,COMPLETE,O_CREATED,2012-01-03 19:51:22.417000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10863.0,COMPLETE,O_SENT,2012-01-03 19:51:22.469000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10863.0,COMPLETE,W_Completeren aanvraag,2012-01-03 19:51:23.905000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10863.0,COMPLETE,W_Nabellen offertes,2012-01-03 19:52:24.322000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10909.0,COMPLETE,W_Nabellen offertes,2012-01-16 12:53:48.636000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10909.0,COMPLETE,W_Nabellen offertes,2012-01-18 12:02:33.525000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
11201.0,COMPLETE,W_Nabellen offertes,2012-01-19 18:00:16.899000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
11019.0,COMPLETE,W_Nabellen offertes,2012-01-21 11:29:15.410000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
11019.0,COMPLETE,W_Nabellen offertes,2012-01-21 14:53:17.375000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
11180.0,COMPLETE,W_Nabellen offertes,2012-01-23 10:09:08.691000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
11000.0,COMPLETE,W_Nabellen offertes,2012-01-24 11:22:09.006000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10899.0,COMPLETE,O_SENT_BACK,2012-01-26 10:56:42.086000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10899.0,COMPLETE,W_Nabellen offertes,2012-01-26 10:56:43.402000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10609.0,COMPLETE,W_Valideren aanvraag,2012-02-01 09:03:00.386000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10982.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-01 12:26:10.474000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10982.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-01 12:43:27.169000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10881.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-01 18:38:38.840000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
11049.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-06 10:15:19.961000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10609.0,COMPLETE,W_Valideren aanvraag,2012-02-06 11:08:09.326000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10913.0,COMPLETE,O_CANCELLED,2012-02-06 12:27:58.695000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10913.0,COMPLETE,A_CANCELLED,2012-02-06 12:27:58.695000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
10913.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-06 12:28:01.269000+00:00,2012-01-03 10:04:24.587000+00:00,197428,5000
112.0,COMPLETE,A_SUBMITTED,2012-01-03 10:08:21.446000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-03 10:08:21.733000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10881.0,COMPLETE,A_PREACCEPTED,2012-01-03 10:10:26.757000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10881.0,COMPLETE,W_Afhandelen leads,2012-01-03 10:10:27.693000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10881.0,COMPLETE,A_ACCEPTED,2012-01-03 10:20:09.926000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10881.0,COMPLETE,O_SELECTED,2012-01-03 10:20:43.647000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10881.0,COMPLETE,A_FINALIZED,2012-01-03 10:20:43.647000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10881.0,COMPLETE,O_CREATED,2012-01-03 10:20:44.793000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10881.0,COMPLETE,O_SENT,2012-01-03 10:20:44.833000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10881.0,COMPLETE,W_Completeren aanvraag,2012-01-03 10:20:46.080000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10881.0,COMPLETE,W_Nabellen offertes,2012-01-03 10:22:47.708000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10910.0,COMPLETE,O_CANCELLED,2012-01-03 10:57:40.864000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10910.0,COMPLETE,O_SELECTED,2012-01-03 10:57:40.864000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10910.0,COMPLETE,O_CREATED,2012-01-03 10:57:43.690000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10910.0,COMPLETE,O_SENT,2012-01-03 10:57:43.716000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10910.0,COMPLETE,W_Nabellen offertes,2012-01-03 10:57:45.010000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10910.0,COMPLETE,O_CANCELLED,2012-01-03 10:58:54.302000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10910.0,COMPLETE,O_SELECTED,2012-01-03 10:58:54.302000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10910.0,COMPLETE,O_CREATED,2012-01-03 10:58:55.440000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10910.0,COMPLETE,O_SENT,2012-01-03 10:58:55.475000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10910.0,COMPLETE,W_Nabellen offertes,2012-01-03 10:58:57.772000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
11122.0,COMPLETE,W_Nabellen offertes,2012-01-03 20:24:52.594000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10889.0,COMPLETE,W_Nabellen offertes,2012-01-16 11:32:30.962000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10899.0,COMPLETE,O_SENT_BACK,2012-01-16 11:41:15.954000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10899.0,COMPLETE,W_Nabellen offertes,2012-01-16 11:41:17.408000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10809.0,COMPLETE,W_Valideren aanvraag,2012-01-18 13:52:04.686000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
11289.0,COMPLETE,W_Valideren aanvraag,2012-01-18 17:37:55.913000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
10909.0,COMPLETE,W_Valideren aanvraag,2012-01-19 09:31:53.266000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
11289.0,COMPLETE,O_DECLINED,2012-01-19 10:28:18.051000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
11289.0,COMPLETE,A_DECLINED,2012-01-19 10:28:18.051000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
11289.0,COMPLETE,W_Valideren aanvraag,2012-01-19 10:28:22.567000+00:00,2012-01-03 10:08:21.446000+00:00,197431,25000
112.0,COMPLETE,A_SUBMITTED,2012-01-03 10:09:54.454000+00:00,2012-01-03 10:09:54.454000+00:00,197434,25000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-03 10:09:54.621000+00:00,2012-01-03 10:09:54.454000+00:00,197434,25000
112.0,COMPLETE,A_PREACCEPTED,2012-01-03 10:10:36.659000+00:00,2012-01-03 10:09:54.454000+00:00,197434,25000
10910.0,COMPLETE,A_ACCEPTED,2012-01-03 10:13:47.552000+00:00,2012-01-03 10:09:54.454000+00:00,197434,25000
10910.0,COMPLETE,O_SELECTED,2012-01-03 10:14:10.219000+00:00,2012-01-03 10:09:54.454000+00:00,197434,25000
10910.0,COMPLETE,A_FINALIZED,2012-01-03 10:14:10.219000+00:00,2012-01-03 10:09:54.454000+00:00,197434,25000
10910.0,COMPLETE,O_CREATED,2012-01-03 10:14:11.508000+00:00,2012-01-03 10:09:54.454000+00:00,197434,25000
10910.0,COMPLETE,O_SENT,2012-01-03 10:14:11.537000+00:00,2012-01-03 10:09:54.454000+00:00,197434,25000
10910.0,COMPLETE,W_Completeren aanvraag,2012-01-03 10:14:13.146000+00:00,2012-01-03 10:09:54.454000+00:00,197434,25000
10910.0,COMPLETE,W_Nabellen offertes,2012-01-03 10:17:23.282000+00:00,2012-01-03 10:09:54.454000+00:00,197434,25000
10889.0,COMPLETE,O_CANCELLED,2012-01-16 11:26:06.976000+00:00,2012-01-03 10:09:54.454000+00:00,197434,25000
10889.0,COMPLETE,A_CANCELLED,2012-01-16 11:26:06.976000+00:00,2012-01-03 10:09:54.454000+00:00,197434,25000
10889.0,COMPLETE,W_Nabellen offertes,2012-01-16 11:26:08.956000+00:00,2012-01-03 10:09:54.454000+00:00,197434,25000
112.0,COMPLETE,A_SUBMITTED,2012-01-03 10:13:57.990000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-03 10:13:58.217000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
112.0,COMPLETE,A_PREACCEPTED,2012-01-03 10:14:36.253000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11189.0,COMPLETE,W_Completeren aanvraag,2012-01-03 10:42:25.729000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11189.0,COMPLETE,A_ACCEPTED,2012-01-03 10:44:02.209000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11189.0,COMPLETE,O_SELECTED,2012-01-03 10:46:14.221000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11189.0,COMPLETE,A_FINALIZED,2012-01-03 10:46:14.222000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11189.0,COMPLETE,O_CREATED,2012-01-03 10:46:15.136000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11189.0,COMPLETE,O_SENT,2012-01-03 10:46:15.166000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11189.0,COMPLETE,W_Completeren aanvraag,2012-01-03 10:46:16.392000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11189.0,COMPLETE,W_Nabellen offertes,2012-01-03 11:06:49.082000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10889.0,COMPLETE,W_Nabellen offertes,2012-01-16 11:38:03.111000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11180.0,COMPLETE,W_Nabellen offertes,2012-01-23 09:03:31.920000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
,COMPLETE,W_Nabellen offertes,2012-01-23 11:20:39.638000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10889.0,COMPLETE,O_SELECTED,2012-01-23 11:42:19.321000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10889.0,COMPLETE,O_CANCELLED,2012-01-23 11:42:19.321000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10889.0,COMPLETE,O_CREATED,2012-01-23 11:42:20.089000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10889.0,COMPLETE,O_SENT,2012-01-23 11:42:20.113000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10889.0,COMPLETE,W_Nabellen offertes,2012-01-23 11:42:22.088000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10889.0,COMPLETE,W_Nabellen offertes,2012-01-23 11:44:55.340000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10982.0,COMPLETE,W_Nabellen offertes,2012-01-28 16:22:46.251000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11019.0,COMPLETE,W_Nabellen offertes,2012-02-09 10:35:29.203000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11009.0,COMPLETE,W_Nabellen offertes,2012-02-09 16:44:35.897000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11201.0,COMPLETE,W_Nabellen offertes,2012-02-13 15:35:36.208000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11122.0,COMPLETE,W_Nabellen offertes,2012-02-16 18:27:57.457000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11119.0,COMPLETE,W_Nabellen offertes,2012-02-16 19:43:37.929000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11299.0,COMPLETE,W_Nabellen offertes,2012-02-20 20:52:54.712000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10913.0,COMPLETE,W_Nabellen offertes,2012-02-21 20:53:57.494000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10881.0,COMPLETE,O_CANCELLED,2012-02-22 21:01:17.196000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10881.0,COMPLETE,O_SELECTED,2012-02-22 21:01:17.196000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10881.0,COMPLETE,O_CREATED,2012-02-22 21:01:18.521000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10881.0,COMPLETE,O_SENT,2012-02-22 21:01:18.566000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10881.0,COMPLETE,W_Nabellen offertes,2012-02-22 21:01:20.113000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10881.0,COMPLETE,W_Nabellen offertes,2012-02-22 21:01:54.708000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
11203.0,COMPLETE,W_Nabellen offertes,2012-03-02 15:17:00.494000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
10909.0,COMPLETE,W_Nabellen offertes,2012-03-10 16:34:54.104000+00:00,2012-01-03 10:13:57.989000+00:00,197437,7000
112.0,COMPLETE,A_SUBMITTED,2012-01-03 10:19:13.889000+00:00,2012-01-03 10:19:13.889000+00:00,197440,35000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-03 10:19:14.212000+00:00,2012-01-03 10:19:13.889000+00:00,197440,35000
112.0,COMPLETE,A_PREACCEPTED,2012-01-03 10:20:22.528000+00:00,2012-01-03 10:19:13.889000+00:00,197440,35000
10929.0,COMPLETE,W_Completeren aanvraag,2012-01-03 15:01:15.117000+00:00,2012-01-03 10:19:13.889000+00:00,197440,35000
11121.0,COMPLETE,W_Completeren aanvraag,2012-01-16 09:27:34.903000+00:00,2012-01-03 10:19:13.889000+00:00,197440,35000
