apploc:filename,org:resource,apploc:node,apploc:linenr,concept:name,apploc:tier,apploc:app,apprun:threadid,apploc:joinpoint,time:timestamp,lifecycle:transition,apploc:etype,apprun:nanotime,apploc:regionstr,case:concept:name,case:swevent:type,apprun:excatchtype,apprun:exthrowtype
Spacecraft.java,1,0.1-SNAPSHOT,185,cev.Spacecraft.readyForTeiBurn(),symdym-examples,symdym,1,cev.Spacecraft.readyForTeiBurn(),2017-02-13 15:50:53.836000+00:00,complete,return,363669214783257,,cev.TestCEV.test_2032(),normal,,
CEV.java,1,0.1-SNAPSHOT,182,cev.CEV.teiBurn(),symdym-examples,symdym,1,cev.CEV.teiBurn(),2017-02-13 15:50:53.836000+00:00,complete,return,363669214789672,,cev.TestCEV.test_2032(),normal,,
CEV.java,1,0.1-SNAPSHOT,20,cev.CEV(),symdym-examples,symdym,1,cev.CEV(),2017-02-13 15:50:53.836000+00:00,start,call_new,363669214864938,,cev.TestCEV.test_2033(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,29,cev.ErrorLog(),symdym-examples,symdym,1,cev.ErrorLog(),2017-02-13 15:50:53.844000+00:00,start,call_new,363669223058330,,cev.TestCEV.test_2033(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,29,cev.ErrorLog(),symdym-examples,symdym,1,cev.ErrorLog(),2017-02-13 15:50:53.844000+00:00,complete,return_new,363669223066883,,cev.TestCEV.test_2033(),normal,,
Failures.java,1,0.1-SNAPSHOT,31,cev.Failures(cev.ErrorLog),symdym-examples,symdym,1,cev.Failures(cev.ErrorLog),2017-02-13 15:50:53.844000+00:00,start,call_new,363669223072442,,cev.TestCEV.test_2033(),normal,,
Failures.java,1,0.1-SNAPSHOT,31,cev.Failures(cev.ErrorLog),symdym-examples,symdym,1,cev.Failures(cev.ErrorLog),2017-02-13 15:50:53.844000+00:00,complete,return_new,363669223079712,,cev.TestCEV.test_2033(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,36,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",symdym-examples,symdym,1,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",2017-02-13 15:50:53.844000+00:00,start,call_new,363669223085699,,cev.TestCEV.test_2033(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,36,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",symdym-examples,symdym,1,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",2017-02-13 15:50:53.844000+00:00,complete,return_new,363669223091259,,cev.TestCEV.test_2033(),normal,,
CEV.java,1,0.1-SNAPSHOT,20,cev.CEV(),symdym-examples,symdym,1,cev.CEV(),2017-02-13 15:50:53.844000+00:00,complete,return_new,363669223096818,,cev.TestCEV.test_2033(),normal,,
CEV.java,1,0.1-SNAPSHOT,172,cev.CEV.edsSeparation(),symdym-examples,symdym,1,cev.CEV.edsSeparation(),2017-02-13 15:50:53.844000+00:00,start,call,363669223107510,,cev.TestCEV.test_2033(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,85,cev.Spacecraft.doEDSseparation(),symdym-examples,symdym,1,cev.Spacecraft.doEDSseparation(),2017-02-13 15:50:53.844000+00:00,start,call,363669223119484,,cev.TestCEV.test_2033(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,85,cev.Spacecraft.doEDSseparation(),symdym-examples,symdym,1,cev.Spacecraft.doEDSseparation(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223125899,,cev.TestCEV.test_2033(),normal,,
CEV.java,1,0.1-SNAPSHOT,172,cev.CEV.edsSeparation(),symdym-examples,symdym,1,cev.CEV.edsSeparation(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223132313,,cev.TestCEV.test_2033(),normal,,
CEV.java,1,0.1-SNAPSHOT,200,cev.CEV.lsamAscentRendezvous(),symdym-examples,symdym,1,cev.CEV.lsamAscentRendezvous(),2017-02-13 15:50:53.844000+00:00,start,call,363669223137873,,cev.TestCEV.test_2033(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,95,cev.Spacecraft.doLSAMascentRendezvous(),symdym-examples,symdym,1,cev.Spacecraft.doLSAMascentRendezvous(),2017-02-13 15:50:53.844000+00:00,start,call,363669223144288,,cev.TestCEV.test_2033(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,95,cev.Spacecraft.doLSAMascentRendezvous(),symdym-examples,symdym,1,cev.Spacecraft.doLSAMascentRendezvous(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223150275,,cev.TestCEV.test_2033(),normal,,
CEV.java,1,0.1-SNAPSHOT,200,cev.CEV.lsamAscentRendezvous(),symdym-examples,symdym,1,cev.CEV.lsamAscentRendezvous(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223156262,,cev.TestCEV.test_2033(),normal,,
CEV.java,1,0.1-SNAPSHOT,200,cev.CEV.lsamAscentRendezvous(),symdym-examples,symdym,1,cev.CEV.lsamAscentRendezvous(),2017-02-13 15:50:53.844000+00:00,start,call,363669223161821,,cev.TestCEV.test_2033(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,95,cev.Spacecraft.doLSAMascentRendezvous(),symdym-examples,symdym,1,cev.Spacecraft.doLSAMascentRendezvous(),2017-02-13 15:50:53.844000+00:00,start,call,363669223167809,,cev.TestCEV.test_2033(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,95,cev.Spacecraft.doLSAMascentRendezvous(),symdym-examples,symdym,1,cev.Spacecraft.doLSAMascentRendezvous(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223173368,,cev.TestCEV.test_2033(),normal,,
CEV.java,1,0.1-SNAPSHOT,200,cev.CEV.lsamAscentRendezvous(),symdym-examples,symdym,1,cev.CEV.lsamAscentRendezvous(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223179355,,cev.TestCEV.test_2033(),normal,,
CEV.java,1,0.1-SNAPSHOT,162,cev.CEV.deOrbit(),symdym-examples,symdym,1,cev.CEV.deOrbit(),2017-02-13 15:50:53.844000+00:00,start,call,363669223184915,,cev.TestCEV.test_2033(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,163,cev.Spacecraft.readyForDeorbit(),symdym-examples,symdym,1,cev.Spacecraft.readyForDeorbit(),2017-02-13 15:50:53.844000+00:00,start,call,363669223191330,,cev.TestCEV.test_2033(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,213,cev.Spacecraft.configuration(),symdym-examples,symdym,1,cev.Spacecraft.configuration(),2017-02-13 15:50:53.844000+00:00,start,call,363669223199027,,cev.TestCEV.test_2033(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,213,cev.Spacecraft.configuration(),symdym-examples,symdym,1,cev.Spacecraft.configuration(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223208863,,cev.TestCEV.test_2033(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,37,cev.ErrorLog.log(java.lang.String),symdym-examples,symdym,1,cev.ErrorLog.log(java.lang.String),2017-02-13 15:50:53.844000+00:00,start,call,363669223215706,,cev.TestCEV.test_2033(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,37,cev.ErrorLog.log(java.lang.String),symdym-examples,symdym,1,cev.ErrorLog.log(java.lang.String),2017-02-13 15:50:53.844000+00:00,complete,return,363669223222120,,cev.TestCEV.test_2033(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,163,cev.Spacecraft.readyForDeorbit(),symdym-examples,symdym,1,cev.Spacecraft.readyForDeorbit(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223227680,,cev.TestCEV.test_2033(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,42,cev.ErrorLog.last(),symdym-examples,symdym,1,cev.ErrorLog.last(),2017-02-13 15:50:53.844000+00:00,start,call,363669223234522,,cev.TestCEV.test_2033(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,42,cev.ErrorLog.last(),symdym-examples,symdym,1,cev.ErrorLog.last(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223240082,,cev.TestCEV.test_2033(),normal,,
CEV.java,1,0.1-SNAPSHOT,162,cev.CEV.deOrbit(),symdym-examples,symdym,1,cev.CEV.deOrbit(),2017-02-13 15:50:53.844000+00:00,complete,throw,363669223267024,,cev.TestCEV.test_2033(),normal,<uncaught>,java.lang.AssertionError
CEV.java,1,0.1-SNAPSHOT,20,cev.CEV(),symdym-examples,symdym,1,cev.CEV(),2017-02-13 15:50:53.844000+00:00,start,call_new,363669223480422,,cev.TestCEV.test_2034(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,29,cev.ErrorLog(),symdym-examples,symdym,1,cev.ErrorLog(),2017-02-13 15:50:53.844000+00:00,start,call_new,363669223486837,,cev.TestCEV.test_2034(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,29,cev.ErrorLog(),symdym-examples,symdym,1,cev.ErrorLog(),2017-02-13 15:50:53.844000+00:00,complete,return_new,363669223492824,,cev.TestCEV.test_2034(),normal,,
Failures.java,1,0.1-SNAPSHOT,31,cev.Failures(cev.ErrorLog),symdym-examples,symdym,1,cev.Failures(cev.ErrorLog),2017-02-13 15:50:53.844000+00:00,start,call_new,363669223498812,,cev.TestCEV.test_2034(),normal,,
Failures.java,1,0.1-SNAPSHOT,31,cev.Failures(cev.ErrorLog),symdym-examples,symdym,1,cev.Failures(cev.ErrorLog),2017-02-13 15:50:53.844000+00:00,complete,return_new,363669223504371,,cev.TestCEV.test_2034(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,36,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",symdym-examples,symdym,1,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",2017-02-13 15:50:53.844000+00:00,start,call_new,363669223509930,,cev.TestCEV.test_2034(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,36,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",symdym-examples,symdym,1,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",2017-02-13 15:50:53.844000+00:00,complete,return_new,363669223515490,,cev.TestCEV.test_2034(),normal,,
CEV.java,1,0.1-SNAPSHOT,20,cev.CEV(),symdym-examples,symdym,1,cev.CEV(),2017-02-13 15:50:53.844000+00:00,complete,return_new,363669223521049,,cev.TestCEV.test_2034(),normal,,
CEV.java,1,0.1-SNAPSHOT,172,cev.CEV.edsSeparation(),symdym-examples,symdym,1,cev.CEV.edsSeparation(),2017-02-13 15:50:53.844000+00:00,start,call,363669223527037,,cev.TestCEV.test_2034(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,85,cev.Spacecraft.doEDSseparation(),symdym-examples,symdym,1,cev.Spacecraft.doEDSseparation(),2017-02-13 15:50:53.844000+00:00,start,call,363669223533024,,cev.TestCEV.test_2034(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,85,cev.Spacecraft.doEDSseparation(),symdym-examples,symdym,1,cev.Spacecraft.doEDSseparation(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223539011,,cev.TestCEV.test_2034(),normal,,
CEV.java,1,0.1-SNAPSHOT,172,cev.CEV.edsSeparation(),symdym-examples,symdym,1,cev.CEV.edsSeparation(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223544570,,cev.TestCEV.test_2034(),normal,,
CEV.java,1,0.1-SNAPSHOT,200,cev.CEV.lsamAscentRendezvous(),symdym-examples,symdym,1,cev.CEV.lsamAscentRendezvous(),2017-02-13 15:50:53.844000+00:00,start,call,363669223550557,,cev.TestCEV.test_2034(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,95,cev.Spacecraft.doLSAMascentRendezvous(),symdym-examples,symdym,1,cev.Spacecraft.doLSAMascentRendezvous(),2017-02-13 15:50:53.844000+00:00,start,call,363669223556545,,cev.TestCEV.test_2034(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,95,cev.Spacecraft.doLSAMascentRendezvous(),symdym-examples,symdym,1,cev.Spacecraft.doLSAMascentRendezvous(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223562104,,cev.TestCEV.test_2034(),normal,,
CEV.java,1,0.1-SNAPSHOT,200,cev.CEV.lsamAscentRendezvous(),symdym-examples,symdym,1,cev.CEV.lsamAscentRendezvous(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223568091,,cev.TestCEV.test_2034(),normal,,
CEV.java,1,0.1-SNAPSHOT,186,cev.CEV.smSeparation(),symdym-examples,symdym,1,cev.CEV.smSeparation(),2017-02-13 15:50:53.844000+00:00,start,call,363669223577072,,cev.TestCEV.test_2034(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,100,cev.Spacecraft.doSMseparation(),symdym-examples,symdym,1,cev.Spacecraft.doSMseparation(),2017-02-13 15:50:53.844000+00:00,start,call,363669223585197,,cev.TestCEV.test_2034(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,100,cev.Spacecraft.doSMseparation(),symdym-examples,symdym,1,cev.Spacecraft.doSMseparation(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223591612,,cev.TestCEV.test_2034(),normal,,
CEV.java,1,0.1-SNAPSHOT,186,cev.CEV.smSeparation(),symdym-examples,symdym,1,cev.CEV.smSeparation(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223597172,,cev.TestCEV.test_2034(),normal,,
CEV.java,1,0.1-SNAPSHOT,158,cev.CEV.tliBurn(),symdym-examples,symdym,1,cev.CEV.tliBurn(),2017-02-13 15:50:53.844000+00:00,start,call,363669223603586,,cev.TestCEV.test_2034(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,176,cev.Spacecraft.readyForTliBurn(),symdym-examples,symdym,1,cev.Spacecraft.readyForTliBurn(),2017-02-13 15:50:53.844000+00:00,start,call,363669223609573,,cev.TestCEV.test_2034(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,37,cev.ErrorLog.log(java.lang.String),symdym-examples,symdym,1,cev.ErrorLog.log(java.lang.String),2017-02-13 15:50:53.844000+00:00,start,call,363669223615561,,cev.TestCEV.test_2034(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,37,cev.ErrorLog.log(java.lang.String),symdym-examples,symdym,1,cev.ErrorLog.log(java.lang.String),2017-02-13 15:50:53.844000+00:00,complete,return,363669223621120,,cev.TestCEV.test_2034(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,176,cev.Spacecraft.readyForTliBurn(),symdym-examples,symdym,1,cev.Spacecraft.readyForTliBurn(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223626680,,cev.TestCEV.test_2034(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,42,cev.ErrorLog.last(),symdym-examples,symdym,1,cev.ErrorLog.last(),2017-02-13 15:50:53.844000+00:00,start,call,363669223632667,,cev.TestCEV.test_2034(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,42,cev.ErrorLog.last(),symdym-examples,symdym,1,cev.ErrorLog.last(),2017-02-13 15:50:53.844000+00:00,complete,return,363669223638226,,cev.TestCEV.test_2034(),normal,,
CEV.java,1,0.1-SNAPSHOT,158,cev.CEV.tliBurn(),symdym-examples,symdym,1,cev.CEV.tliBurn(),2017-02-13 15:50:53.844000+00:00,complete,throw,363669223650628,,cev.TestCEV.test_2034(),normal,<uncaught>,java.lang.AssertionError
CEV.java,1,0.1-SNAPSHOT,20,cev.CEV(),symdym-examples,symdym,1,cev.CEV(),2017-02-13 15:50:53.845000+00:00,start,call_new,363669223745567,,cev.TestCEV.test_2035(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,29,cev.ErrorLog(),symdym-examples,symdym,1,cev.ErrorLog(),2017-02-13 15:50:53.845000+00:00,start,call_new,363669223751982,,cev.TestCEV.test_2035(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,29,cev.ErrorLog(),symdym-examples,symdym,1,cev.ErrorLog(),2017-02-13 15:50:53.845000+00:00,complete,return_new,363669223757969,,cev.TestCEV.test_2035(),normal,,
Failures.java,1,0.1-SNAPSHOT,31,cev.Failures(cev.ErrorLog),symdym-examples,symdym,1,cev.Failures(cev.ErrorLog),2017-02-13 15:50:53.845000+00:00,start,call_new,363669223763956,,cev.TestCEV.test_2035(),normal,,
Failures.java,1,0.1-SNAPSHOT,31,cev.Failures(cev.ErrorLog),symdym-examples,symdym,1,cev.Failures(cev.ErrorLog),2017-02-13 15:50:53.845000+00:00,complete,return_new,363669223770371,,cev.TestCEV.test_2035(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,36,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",symdym-examples,symdym,1,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",2017-02-13 15:50:53.845000+00:00,start,call_new,363669223776358,,cev.TestCEV.test_2035(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,36,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",symdym-examples,symdym,1,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",2017-02-13 15:50:53.845000+00:00,complete,return_new,363669223782345,,cev.TestCEV.test_2035(),normal,,
CEV.java,1,0.1-SNAPSHOT,20,cev.CEV(),symdym-examples,symdym,1,cev.CEV(),2017-02-13 15:50:53.845000+00:00,complete,return_new,363669223788332,,cev.TestCEV.test_2035(),normal,,
CEV.java,1,0.1-SNAPSHOT,172,cev.CEV.edsSeparation(),symdym-examples,symdym,1,cev.CEV.edsSeparation(),2017-02-13 15:50:53.845000+00:00,start,call,363669223794747,,cev.TestCEV.test_2035(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,85,cev.Spacecraft.doEDSseparation(),symdym-examples,symdym,1,cev.Spacecraft.doEDSseparation(),2017-02-13 15:50:53.845000+00:00,start,call,363669223801162,,cev.TestCEV.test_2035(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,85,cev.Spacecraft.doEDSseparation(),symdym-examples,symdym,1,cev.Spacecraft.doEDSseparation(),2017-02-13 15:50:53.845000+00:00,complete,return,363669223807577,,cev.TestCEV.test_2035(),normal,,
CEV.java,1,0.1-SNAPSHOT,172,cev.CEV.edsSeparation(),symdym-examples,symdym,1,cev.CEV.edsSeparation(),2017-02-13 15:50:53.845000+00:00,complete,return,363669223813991,,cev.TestCEV.test_2035(),normal,,
CEV.java,1,0.1-SNAPSHOT,200,cev.CEV.lsamAscentRendezvous(),symdym-examples,symdym,1,cev.CEV.lsamAscentRendezvous(),2017-02-13 15:50:53.845000+00:00,start,call,363669223819978,,cev.TestCEV.test_2035(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,95,cev.Spacecraft.doLSAMascentRendezvous(),symdym-examples,symdym,1,cev.Spacecraft.doLSAMascentRendezvous(),2017-02-13 15:50:53.845000+00:00,start,call,363669223826393,,cev.TestCEV.test_2035(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,95,cev.Spacecraft.doLSAMascentRendezvous(),symdym-examples,symdym,1,cev.Spacecraft.doLSAMascentRendezvous(),2017-02-13 15:50:53.845000+00:00,complete,return,363669223832808,,cev.TestCEV.test_2035(),normal,,
CEV.java,1,0.1-SNAPSHOT,200,cev.CEV.lsamAscentRendezvous(),symdym-examples,symdym,1,cev.CEV.lsamAscentRendezvous(),2017-02-13 15:50:53.845000+00:00,complete,return,363669223839223,,cev.TestCEV.test_2035(),normal,,
CEV.java,1,0.1-SNAPSHOT,186,cev.CEV.smSeparation(),symdym-examples,symdym,1,cev.CEV.smSeparation(),2017-02-13 15:50:53.845000+00:00,start,call,363669223845638,,cev.TestCEV.test_2035(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,100,cev.Spacecraft.doSMseparation(),symdym-examples,symdym,1,cev.Spacecraft.doSMseparation(),2017-02-13 15:50:53.845000+00:00,start,call,363669223851625,,cev.TestCEV.test_2035(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,100,cev.Spacecraft.doSMseparation(),symdym-examples,symdym,1,cev.Spacecraft.doSMseparation(),2017-02-13 15:50:53.845000+00:00,complete,return,363669223858039,,cev.TestCEV.test_2035(),normal,,
CEV.java,1,0.1-SNAPSHOT,186,cev.CEV.smSeparation(),symdym-examples,symdym,1,cev.CEV.smSeparation(),2017-02-13 15:50:53.845000+00:00,complete,return,363669223864454,,cev.TestCEV.test_2035(),normal,,
CEV.java,1,0.1-SNAPSHOT,182,cev.CEV.teiBurn(),symdym-examples,symdym,1,cev.CEV.teiBurn(),2017-02-13 15:50:53.845000+00:00,start,call,363669223870441,,cev.TestCEV.test_2035(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,185,cev.Spacecraft.readyForTeiBurn(),symdym-examples,symdym,1,cev.Spacecraft.readyForTeiBurn(),2017-02-13 15:50:53.845000+00:00,start,call,363669223877284,,cev.TestCEV.test_2035(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,185,cev.Spacecraft.readyForTeiBurn(),symdym-examples,symdym,1,cev.Spacecraft.readyForTeiBurn(),2017-02-13 15:50:53.845000+00:00,complete,return,363669223883699,,cev.TestCEV.test_2035(),normal,,
CEV.java,1,0.1-SNAPSHOT,182,cev.CEV.teiBurn(),symdym-examples,symdym,1,cev.CEV.teiBurn(),2017-02-13 15:50:53.845000+00:00,complete,return,363669223889686,,cev.TestCEV.test_2035(),normal,,
CEV.java,1,0.1-SNAPSHOT,20,cev.CEV(),symdym-examples,symdym,1,cev.CEV(),2017-02-13 15:50:53.845000+00:00,start,call_new,363669223963670,,cev.TestCEV.test_2036(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,29,cev.ErrorLog(),symdym-examples,symdym,1,cev.ErrorLog(),2017-02-13 15:50:53.845000+00:00,start,call_new,363669223970084,,cev.TestCEV.test_2036(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,29,cev.ErrorLog(),symdym-examples,symdym,1,cev.ErrorLog(),2017-02-13 15:50:53.845000+00:00,complete,return_new,363669223975644,,cev.TestCEV.test_2036(),normal,,
Failures.java,1,0.1-SNAPSHOT,31,cev.Failures(cev.ErrorLog),symdym-examples,symdym,1,cev.Failures(cev.ErrorLog),2017-02-13 15:50:53.845000+00:00,start,call_new,363669223981631,,cev.TestCEV.test_2036(),normal,,
Failures.java,1,0.1-SNAPSHOT,31,cev.Failures(cev.ErrorLog),symdym-examples,symdym,1,cev.Failures(cev.ErrorLog),2017-02-13 15:50:53.845000+00:00,complete,return_new,363669223987618,,cev.TestCEV.test_2036(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,36,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",symdym-examples,symdym,1,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",2017-02-13 15:50:53.845000+00:00,start,call_new,363669223993605,,cev.TestCEV.test_2036(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,36,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",symdym-examples,symdym,1,"cev.Spacecraft(cev.Failures,cev.ErrorLog)",2017-02-13 15:50:53.845000+00:00,complete,return_new,363669223999165,,cev.TestCEV.test_2036(),normal,,
CEV.java,1,0.1-SNAPSHOT,20,cev.CEV(),symdym-examples,symdym,1,cev.CEV(),2017-02-13 15:50:53.845000+00:00,complete,return_new,363669224005152,,cev.TestCEV.test_2036(),normal,,
CEV.java,1,0.1-SNAPSHOT,172,cev.CEV.edsSeparation(),symdym-examples,symdym,1,cev.CEV.edsSeparation(),2017-02-13 15:50:53.845000+00:00,start,call,363669224011139,,cev.TestCEV.test_2036(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,85,cev.Spacecraft.doEDSseparation(),symdym-examples,symdym,1,cev.Spacecraft.doEDSseparation(),2017-02-13 15:50:53.845000+00:00,start,call,363669224017554,,cev.TestCEV.test_2036(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,85,cev.Spacecraft.doEDSseparation(),symdym-examples,symdym,1,cev.Spacecraft.doEDSseparation(),2017-02-13 15:50:53.845000+00:00,complete,return,363669224023969,,cev.TestCEV.test_2036(),normal,,
CEV.java,1,0.1-SNAPSHOT,172,cev.CEV.edsSeparation(),symdym-examples,symdym,1,cev.CEV.edsSeparation(),2017-02-13 15:50:53.845000+00:00,complete,return,363669224030383,,cev.TestCEV.test_2036(),normal,,
CEV.java,1,0.1-SNAPSHOT,200,cev.CEV.lsamAscentRendezvous(),symdym-examples,symdym,1,cev.CEV.lsamAscentRendezvous(),2017-02-13 15:50:53.845000+00:00,start,call,363669224036798,,cev.TestCEV.test_2036(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,95,cev.Spacecraft.doLSAMascentRendezvous(),symdym-examples,symdym,1,cev.Spacecraft.doLSAMascentRendezvous(),2017-02-13 15:50:53.845000+00:00,start,call,363669224042785,,cev.TestCEV.test_2036(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,95,cev.Spacecraft.doLSAMascentRendezvous(),symdym-examples,symdym,1,cev.Spacecraft.doLSAMascentRendezvous(),2017-02-13 15:50:53.845000+00:00,complete,return,363669224049200,,cev.TestCEV.test_2036(),normal,,
CEV.java,1,0.1-SNAPSHOT,200,cev.CEV.lsamAscentRendezvous(),symdym-examples,symdym,1,cev.CEV.lsamAscentRendezvous(),2017-02-13 15:50:53.845000+00:00,complete,return,363669224055615,,cev.TestCEV.test_2036(),normal,,
CEV.java,1,0.1-SNAPSHOT,186,cev.CEV.smSeparation(),symdym-examples,symdym,1,cev.CEV.smSeparation(),2017-02-13 15:50:53.845000+00:00,start,call,363669224061602,,cev.TestCEV.test_2036(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,100,cev.Spacecraft.doSMseparation(),symdym-examples,symdym,1,cev.Spacecraft.doSMseparation(),2017-02-13 15:50:53.845000+00:00,start,call,363669224068017,,cev.TestCEV.test_2036(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,100,cev.Spacecraft.doSMseparation(),symdym-examples,symdym,1,cev.Spacecraft.doSMseparation(),2017-02-13 15:50:53.845000+00:00,complete,return,363669224074432,,cev.TestCEV.test_2036(),normal,,
CEV.java,1,0.1-SNAPSHOT,186,cev.CEV.smSeparation(),symdym-examples,symdym,1,cev.CEV.smSeparation(),2017-02-13 15:50:53.845000+00:00,complete,return,363669224085123,,cev.TestCEV.test_2036(),normal,,
CEV.java,1,0.1-SNAPSHOT,162,cev.CEV.deOrbit(),symdym-examples,symdym,1,cev.CEV.deOrbit(),2017-02-13 15:50:53.845000+00:00,start,call,363669224091965,,cev.TestCEV.test_2036(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,163,cev.Spacecraft.readyForDeorbit(),symdym-examples,symdym,1,cev.Spacecraft.readyForDeorbit(),2017-02-13 15:50:53.845000+00:00,start,call,363669224098380,,cev.TestCEV.test_2036(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,213,cev.Spacecraft.configuration(),symdym-examples,symdym,1,cev.Spacecraft.configuration(),2017-02-13 15:50:53.845000+00:00,start,call,363669224105223,,cev.TestCEV.test_2036(),normal,,
Spacecraft.java,1,0.1-SNAPSHOT,213,cev.Spacecraft.configuration(),symdym-examples,symdym,1,cev.Spacecraft.configuration(),2017-02-13 15:50:53.845000+00:00,complete,return,363669224113348,,cev.TestCEV.test_2036(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,37,cev.ErrorLog.log(java.lang.String),symdym-examples,symdym,1,cev.ErrorLog.log(java.lang.String),2017-02-13 15:50:53.845000+00:00,start,call,363669224119763,,cev.TestCEV.test_2036(),normal,,
ErrorLog.java,1,0.1-SNAPSHOT,37,cev.ErrorLog.log(java.lang.String),symdym-examples,symdym,1,cev.ErrorLog.log(java.lang.String),2017-02-13 15:50:53.845000+00:00,complete,return,363669224125750,,cev.TestCEV.test_2036(),normal,,
